sector,symbol_a,security_a,symbol_b,security_b,n_days,pearson_r,p_value,mean_log_rel_pe,ci99_low,ci99_high,exp_mean_log_rel_pe
Health Care,EW,Edwards Lifesciences,WAT,Waters Corporation,1255,0.1365820865623011,1.1947408152415665e-06,-0.004876064197438551,-0.04683561317634789,0.03708348478147079,0.9951358045049026
Health Care,ABT,Abbott Laboratories,MRK,Merck & Co.,1255,0.1362564941354481,1.2672571073039104e-06,0.025954834369450265,-0.04296393417243805,0.09487360291133859,1.0262945941841635
Health Care,LLY,Lilly (Eli),TECH,Bio-Techne,1255,-0.13623008952273374,1.2733198470340006e-06,-0.12656638308473753,-0.1718147502667622,-0.08131801590271284,0.881115656426776
Health Care,GILD,Gilead Sciences,WST,West Pharmaceutical Services,1255,0.13613701497221076,1.2949136350683135e-06,-0.6117993064272615,-0.7076218512284947,-0.5159767616260283,0.5423740933864288
Health Care,A,Agilent Technologies,DGX,Quest Diagnostics,1255,-0.1357184026979583,1.396460089856543e-06,0.6176648947834215,0.5888862552107217,0.6464435343561212,1.854592313439717
Health Care,BAX,Baxter International,BIIB,Biogen,924,-0.15779471856589583,1.433567683437431e-06,-0.05290833285847202,-0.13158956456310264,0.025772898846158604,0.948466951751801
Health Care,DVA,DaVita,ZTS,Zoetis,1255,-0.13554575910162703,1.4405303545507383e-06,-0.7432977315227994,-0.7697717038468649,-0.716823759198734,0.47554311338725425
Health Care,COR,Cencora,MOH,Molina Healthcare,705,-0.1803300898605208,1.4416396768896648e-06,0.41615500441610137,0.32457790223593114,0.5077321065962717,1.516120856086107
Health Care,DHR,Danaher Corporation,DVA,DaVita,1255,0.1348603841230159,1.6290263213631746e-06,0.7796048120567688,0.7554831796353109,0.8037264444782267,2.180610344282037
Health Care,DVA,DaVita,PODD,Insulet Corporation,1255,-0.13483863254936626,1.63538025701289e-06,-2.258201005752684,-2.34070757571353,-2.1756944357918377,0.10453837963677448
Health Care,CRL,Charles River Laboratories,ELV,Elevance Health,924,-0.15646345416844898,1.7607940310123226e-06,0.638803051302167,0.5607709151679623,0.7168351874363716,1.8942122469751117
Health Care,PFE,Pfizer,TECH,Bio-Techne,1129,0.14143359554696627,1.833223613739472e-06,-1.6286918903008119,-1.6727081548649425,-1.5846756257366812,0.19618603920884228
Health Care,BIIB,Biogen,EW,Edwards Lifesciences,1255,0.13399173230143466,1.9021295359363653e-06,-0.6211395432947666,-0.6619108278058904,-0.5803682587836428,0.5373317757614966
Health Care,HUM,Humana,TMO,Thermo Fisher Scientific,1255,-0.13385703704142993,1.9482295931855133e-06,-0.27874338891584965,-0.3013505789848909,-0.2561361988468084,0.7567340646507372
Health Care,CRL,Charles River Laboratories,SOLV,Solventum,253,-0.2930842558054008,2.1028904027578844e-06,0.42075001773597615,0.10438248817635692,0.7371175472955953,1.523103481957795
Health Care,JNJ,Johnson & Johnson,WST,West Pharmaceutical Services,1255,-0.13324707322773385,2.170753295548425e-06,-0.9759505889535823,-1.0027133117034932,-0.9491878662036713,0.3768339690436537
Health Care,DHR,Danaher Corporation,WST,West Pharmaceutical Services,1255,0.13234485431041507,2.5451170119681197e-06,-0.2746260302202767,-0.2987379783185934,-0.25051408212196,0.7598562333655671
Health Care,HCA,HCA Healthcare,JNJ,Johnson & Johnson,1255,0.13230588760462042,2.562606339230304e-06,-0.05298491469384063,-0.07472697278959696,-0.031242856598084304,0.9483943191930522
Health Care,BDX,Becton Dickinson,CRL,Charles River Laboratories,924,0.1537879798554788,2.6480406301836436e-06,-0.3780699447711963,-0.45767799689806343,-0.2984618926443292,0.685182574051412
Health Care,GEHC,GE HealthCare,INCY,Incyte,705,0.17580222901091408,2.6503102166757617e-06,-0.8070349743105288,-0.9361773407028187,-0.677892607918239,0.446179039209116
Health Care,BIIB,Biogen,CNC,Centene Corporation,1050,0.14432100187073035,2.6586789663356074e-06,0.23028793395482025,0.1997888185795515,0.260787049330089,1.258962455785604
Health Care,IQV,IQVIA,WAT,Waters Corporation,1255,0.132037987716312,2.686003978247131e-06,-0.14715015515365243,-0.16557009699443165,-0.1287302133128732,0.8631643591081652
Health Care,BIIB,Biogen,ZTS,Zoetis,1255,-0.13186590256172487,2.768251271463727e-06,-0.6280494590241886,-0.6621369362170217,-0.5939619818313555,0.5336316569492674
Health Care,BIIB,Biogen,MTD,Mettler Toledo,1255,-0.1316548258942205,2.872433323150895e-06,-0.7682403644817887,-0.796391658094125,-0.7400890708694523,0.46382851978990913
Health Care,DHR,Danaher Corporation,HUM,Humana,1255,0.13163134688529923,2.8842515110485096e-06,0.42330874426781107,0.39746744155280705,0.4491500469828151,1.5270056774443734
Health Care,CAH,Cardinal Health,EW,Edwards Lifesciences,1255,-0.13143164757950823,2.9866715570729437e-06,-0.35893668704967596,-0.4302818685974036,-0.28759150550194834,0.698418568891945
Health Care,SYK,Stryker Corporation,UNH,UnitedHealth Group,1255,-0.13127537970321776,3.0692381603616963e-06,0.403883317400131,0.3741572384844763,0.4336093963157857,1.4976291894952896
Health Care,IDXX,Idexx Laboratories,MOH,Molina Healthcare,1255,-0.13057189751245749,3.468793119038647e-06,0.9454327552145474,0.8969520522334391,0.9939134581956557,2.5739270179432063
Health Care,BSX,Boston Scientific,IQV,IQVIA,1255,0.1304433333917325,3.5470050462309892e-06,0.441962344044297,0.40811774430680203,0.475806943781792,1.5557571558085408
Health Care,ALGN,Align Technology,TMO,Thermo Fisher Scientific,1255,0.1301001016119875,3.7641695808503775e-06,0.3220706166157566,0.29854952204761764,0.34559171118389553,1.3799822221908797
Health Care,COO,Cooper Companies (The),SOLV,Solventum,584,-0.18965090778875218,3.92619551497713e-06,0.649965956943637,0.5406678685909294,0.7592640452963446,1.9154756192594644
Health Care,DGX,Quest Diagnostics,RVTY,Revvity,705,0.17153774505286648,4.6374656814264375e-06,-0.7947552384455054,-0.8391316462917113,-0.7503788305992996,0.4516917781754498
Health Care,VRTX,Vertex Pharmaceuticals,WST,West Pharmaceutical Services,1006,-0.14359930786033612,4.815545825039231e-06,-0.5586021355419376,-0.5841948139163097,-0.5330094571675655,0.5720080950358303
Health Care,CAH,Cardinal Health,GEHC,GE HealthCare,705,0.17026195947204756,5.468062999972081e-06,0.56210763137135,0.5123090114548059,0.6119062512878941,1.7543661636517618
Health Care,ISRG,Intuitive Surgical,MTD,Mettler Toledo,1255,0.12777687019440692,5.605860829127884e-06,0.6209285903432703,0.6033301882820602,0.6385269924044804,1.8606550261812278
Health Care,CVS,CVS Health,DVA,DaVita,1255,-0.12765364671476964,5.724448858821878e-06,-0.008272405193530317,-0.06964656269045345,0.05310175230339283,0.9917617169946298
Health Care,SOLV,Solventum,WAT,Waters Corporation,584,-0.18622786468051397,5.885875111672789e-06,-0.4134375883021649,-0.5183390144198803,-0.30853616218444957,0.6613728104923722
Health Care,ALGN,Align Technology,HUM,Humana,1255,-0.12721364237555896,6.1677786015844555e-06,0.6008140055316062,0.571706780808712,0.6299212302545005,1.8236026190096204
Health Care,DGX,Quest Diagnostics,UHS,Universal Health Services,1255,-0.12682634249569905,6.5849939482212875e-06,0.2832793640583803,0.251871950174801,0.31468677794195954,1.3274759590923642
Health Care,AMGN,Amgen,MTD,Mettler Toledo,1255,-0.12664762891318254,6.7864801400725404e-06,-0.5771201197920537,-0.6164388462844027,-0.5378013932997047,0.5615131308375371
Health Care,IQV,IQVIA,VRTX,Vertex Pharmaceuticals,1006,-0.14113611889364042,7.008514682586281e-06,0.09542166562458357,0.06740635003574788,0.12343698121341926,1.100122641238537
Health Care,ABBV,AbbVie,WST,West Pharmaceutical Services,1255,-0.12592622884285762,7.661297680937981e-06,-0.38400547347092834,-0.46248571806102495,-0.3055252288808317,0.681127699036685
Health Care,GEHC,GE HealthCare,MOH,Molina Healthcare,705,-0.1655404597394267,9.956275847366566e-06,-0.002840435570962601,-0.086012995312931,0.0803321241710058,0.9971635946493903
Health Care,RVTY,Revvity,UHS,Universal Health Services,705,0.1654094779238471,1.0120811867108075e-05,1.352052629449222,1.29542159326515,1.4086836656332942,3.865351527724045
Health Care,GILD,Gilead Sciences,HUM,Humana,1255,0.12385441882144746,1.081292379346244e-05,0.0861354680608263,-0.009763550641486055,0.18203448676313866,1.0899539722553944
Health Care,ALGN,Align Technology,CRL,Charles River Laboratories,924,-0.14385509502286084,1.1348189493640604e-05,0.2916912466367433,0.21079067949204672,0.37259181378143985,1.338689628899716
Health Care,HUM,Humana,ISRG,Intuitive Surgical,1255,-0.12298285902675203,1.2479301790187931e-05,-1.1481211595347123,-1.1713122096291368,-1.1249301094402877,0.3172322385748017
Health Care,MRK,Merck & Co.,SYK,Stryker Corporation,1255,0.12247680370859025,1.3556331286605879e-05,-0.465288929558104,-0.5394008896019271,-0.391176969514281,0.627953644607194
Health Care,VTRS,Viatris,ZBH,Zimmer Biomet,734,0.15929929803491935,1.4498766969000909e-05,-1.525090306558157,-1.631795545645605,-1.4183850674707088,0.21760140514395793
Health Care,HSIC,Henry Schein,UHS,Universal Health Services,1255,0.12181229811855629,1.5105608457968656e-05,0.5784127617915861,0.5573991475406085,0.5994263760425637,1.7832058109269886
Health Care,SOLV,Solventum,TECH,Bio-Techne,584,-0.17792881994267554,1.5239998769996782e-05,-1.3146716759347445,-1.4261841626746081,-1.203159189194881,0.26856248429236496
Health Care,ALGN,Align Technology,DHR,Danaher Corporation,1255,-0.12164913180013535,1.5511042409998085e-05,0.1775052612637951,0.1452252516029076,0.20978527092468258,1.1942343410678322
Health Care,INCY,Incyte,RVTY,Revvity,705,0.16142119464081303,1.657097246754875e-05,-0.014009241947454001,-0.14200270990565564,0.11398422601074763,0.9860884308432862
Health Care,BDX,Becton Dickinson,MRNA,Moderna,550,0.18197248576568612,1.756207913378577e-05,0.3205320043250508,0.22719027644570544,0.41387373220439616,1.3778605971805684
Health Care,JNJ,Johnson & Johnson,MDT,Medtronic,1255,0.12051652081041088,1.862456486278216e-05,-0.2578263519690505,-0.28503166302900484,-0.23062104090909621,0.7727294033966574
Health Care,MRNA,Moderna,UHS,Universal Health Services,550,0.18082205047793581,1.988112637598207e-05,-0.09998986778120345,-0.19123581470340756,-0.008743920858999346,0.9048465860931008
Health Care,DXCM,Dexcom,HUM,Humana,1255,-0.11957193669678216,2.166742253038912e-05,1.3862651887813133,1.3368478921256086,1.435682485437018,3.999883312347725
Health Care,COR,Cencora,STE,Steris,705,-0.15883262443522322,2.2679088665508862e-05,-0.29093779081676785,-0.3249813627308927,-0.256894218902643,0.74756218180434
Health Care,COO,Cooper Companies (The),CRL,Charles River Laboratories,924,0.1387811855839705,2.302114093397974e-05,-0.7173408553351713,-0.8146178631185113,-0.6200638475518314,0.4880483230757661
Health Care,HSIC,Henry Schein,IQV,IQVIA,1255,0.11895410828106061,2.3907313005702673e-05,-0.2390178007754938,-0.258054187247492,-0.21998141430349563,0.7874008659018987
Health Care,REGN,Regeneron Pharmaceuticals,ZTS,Zoetis,1255,-0.11884820477038291,2.4312703019174898e-05,-0.6152823520369234,-0.6501588609413871,-0.5804058431324597,0.5404882657999224
Health Care,CVS,CVS Health,LH,Labcorp,1255,0.11882799423426162,2.4390805899747874e-05,-0.2248297097256854,-0.2877790070172454,-0.16188041243412538,0.7986522098839686
Health Care,HUM,Humana,LH,Labcorp,1255,-0.11837852653152486,2.6190627778204202e-05,0.13973876325680257,0.0869301017398795,0.19254742477372563,1.1499733443228193
Health Care,BDX,Becton Dickinson,WST,West Pharmaceutical Services,1255,0.11731729726400934,3.095380285480173e-05,-0.594079656826667,-0.6261816778065974,-0.5619776358467365,0.5520704263771208
Health Care,BSX,Boston Scientific,WAT,Waters Corporation,1255,0.11705198374287129,3.2267167152218554e-05,0.2948121888906445,0.260584693597794,0.32903968418349494,1.342874128321421
Health Care,A,Agilent Technologies,UHS,Universal Health Services,1255,0.11585295140476629,3.8890489800312487e-05,0.9009442588418016,0.8817293798725238,0.9201591378110795,2.4619267100087145
Health Care,DVA,DaVita,ZBH,Zimmer Biomet,1255,0.11523261872426036,4.280419813269869e-05,-0.37343081051589716,-0.3945288446745903,-0.352332776357204,0.6883686125178794
Health Care,ALGN,Align Technology,HSIC,Henry Schein,1255,-0.11518148075135758,4.3142961823792406e-05,0.6020141492588941,0.5757333910268755,0.6282949074909127,1.8257925180878607
Health Care,JNJ,Johnson & Johnson,VRTX,Vertex Pharmaceuticals,1006,0.12856900532576407,4.3174031701258105e-05,-0.4235144791286998,-0.4509515633763154,-0.3960773948810841,0.6547416955085273
Health Care,A,Agilent Technologies,GILD,Gilead Sciences,1255,0.11514567034183858,4.3381698623644744e-05,0.23519588526210164,0.14035575838616687,0.3300360121380364,1.2651565699881042
Health Care,A,Agilent Technologies,JNJ,Johnson & Johnson,1255,-0.1148858574077326,4.515164973506605e-05,0.5993471677884225,0.5751662929941297,0.6235280425827152,1.8209296507441235
Health Care,MTD,Mettler Toledo,SOLV,Solventum,584,0.16751537906868152,4.735727148483533e-05,0.4020375935937995,0.30465509948755776,0.4994200877000412,1.4948675290623956
Health Care,GILD,Gilead Sciences,HCA,HCA Healthcare,1255,0.11336142273629547,5.699513336202534e-05,0.41713619722016154,0.32367793259221755,0.5105944618481055,1.5176091930135192
Health Care,HUM,Humana,PFE,Pfizer,1129,-0.11941976347948362,5.757562258713166e-05,0.5589628687235644,0.5068463403250807,0.6110793971220481,1.7488577643136383
Health Care,MTD,Mettler Toledo,PFE,Pfizer,1129,-0.11901369718916655,6.103926111823367e-05,1.0595586317793244,1.0060892792135445,1.1130279843451043,2.8850973179399158
Health Care,DVA,DaVita,EW,Edwards Lifesciences,1255,-0.1127472080204632,6.255227325103414e-05,-0.7363878157933775,-0.7805731511409283,-0.6922024804458268,0.47884045528396535
Health Care,COO,Cooper Companies (The),RVTY,Revvity,705,0.14828990191331806,7.741871509011926e-05,-0.03444163606372935,-0.09257056564936017,0.02368729352190147,0.9661447260502299
Health Care,IDXX,Idexx Laboratories,RVTY,Revvity,705,-0.14820457178832935,7.81663293498369e-05,0.07118780546034416,0.019904051798331483,0.12247155912235683,1.0737828692189668
Health Care,GILD,Gilead Sciences,TECH,Bio-Techne,1255,0.1109238174714365,8.222299810163582e-05,-1.0043759929805718,-1.096016413286512,-0.9127355726746316,0.3662731205064841
Health Care,HCA,HCA Healthcare,MRK,Merck & Co.,1255,0.10963523947187533,9.950232174711472e-05,-0.3844498548625209,-0.4598427508777746,-0.30905695884726725,0.6808250858047593
Health Care,ABBV,AbbVie,LLY,Lilly (Eli),1255,0.1094332996494269,0.00010250251979471369,-0.6500157769395011,-0.7195699179517869,-0.5804616359272152,0.5220375405413507
Health Care,ABT,Abbott Laboratories,IDXX,Idexx Laboratories,1255,-0.10904481090940255,0.00010851562662181646,-0.836742635567597,-0.8607592302664535,-0.8127260408687405,0.43311905473765905
Health Care,BAX,Baxter International,WST,West Pharmaceutical Services,924,0.1269790891674276,0.00010870976071388638,-1.0235056317592042,-1.0856154052975227,-0.9613958582208857,0.3593330402691275
Health Care,ABBV,AbbVie,INCY,Incyte,1255,0.10853316147400284,0.00011694324950790022,-0.21547128572610397,-0.31614617643235515,-0.11479639501985278,0.8061614182655452
Health Care,COR,Cencora,EW,Edwards Lifesciences,705,-0.14454242091929942,0.00011749314535215797,0.21036932495669255,0.14108861237409365,0.27965003753929146,1.2341337722005816
Health Care,MOH,Molina Healthcare,VRTX,Vertex Pharmaceuticals,1006,0.12098183099766437,0.00011976436328236085,-0.11619908024179783,-0.17717673649678095,-0.05522142398681472,0.8902979649196093
Health Care,HUM,Humana,RMD,ResMed,1255,-0.10804410790280193,0.00012557180695749298,-0.41628686745545124,-0.44082720708234296,-0.3917465278285595,0.6594910568247019
Health Care,BAX,Baxter International,CAH,Cardinal Health,924,-0.12499659948109589,0.0001393192804121255,-0.21801557637146798,-0.3248240047729089,-0.11120714797002705,0.8041129164075227
Health Care,EW,Edwards Lifesciences,TECH,Bio-Techne,1255,-0.10730142545242542,0.00013982914675837252,-0.7104197130369783,-0.7631705563452171,-0.6576688697287394,0.4914378912794616
Health Care,BIIB,Biogen,MOH,Molina Healthcare,1255,0.1067511986638152,0.00015135945591482854,-0.21176163571603235,-0.2597860836427286,-0.16373718778933613,0.8091575488409053
Health Care,CI,Cigna,HUM,Humana,1255,-0.10651217879803136,0.00015664178957739823,-0.33493888027198443,-0.3664203187343034,-0.30345744180966544,0.7153818089579802
Health Care,DHR,Danaher Corporation,ELV,Elevance Health,1255,-0.10565493598667951,0.00017704677678357367,0.6973259103821983,0.672235550701305,0.7224162700630915,2.008374945775555
Health Care,CNC,Centene Corporation,LLY,Lilly (Eli),1050,-0.1153575564710444,0.00017962512583912963,-1.5135199322771733,-1.5607651509039724,-1.4662747136503742,0.22013375672214622
Health Care,HSIC,Henry Schein,WST,West Pharmaceutical Services,1255,0.10513939103903643,0.0001904940580451874,-0.6991349182153755,-0.717298228915231,-0.6809716075155201,0.49701507655972604
Health Care,MDT,Medtronic,SOLV,Solventum,584,0.15308109610818077,0.0002045303987742283,0.12984464443602178,0.03252789132613475,0.2271613975459088,1.138651473741156
Health Care,CRL,Charles River Laboratories,LH,Labcorp,924,0.12120635850850123,0.0002216325733158831,0.6767539082044062,0.5870000785218191,0.7665077378869932,1.967480732160229
Health Care,IQV,IQVIA,VTRS,Viatris,734,-0.13581090478581026,0.00022400039355313753,1.807129870057547,1.687689730741162,1.9265700093739322,6.092934797883591
Health Care,MTD,Mettler Toledo,STE,Steris,1255,0.10332945693289536,0.00024568325848027387,0.056440631293565614,0.033566291693403486,0.07931497089372774,1.058063797056584
Health Care,CVS,CVS Health,INCY,Incyte,1255,-0.10332897196096558,0.00024569987541340387,-0.8939690597257514,-0.9994966077060486,-0.7884415117454541,0.40902906588710125
Health Care,MTD,Mettler Toledo,WAT,Waters Corporation,1255,0.10305323331876827,0.0002553201027718071,0.14222475698958345,0.12631123419064177,0.15813827978852513,1.152835727308586
Health Care,BMY,Bristol Myers Squibb,IQV,IQVIA,1005,-0.11506470873213205,0.0002568228356635192,-0.8949247311193333,-0.9317928320060421,-0.8580566302326246,0.4086383552349227
